"Asset Type","Vulnerabilities-Aggregated: Adapter Connections","Vulnerabilities-Aggregated: Vuln ID","Vulnerabilities-Aggregated: Device Count","Vulnerabilities-Aggregated: CVE Description","Devices-Aggregated: Preferred Host Name","Devices-Aggregated: Preferred IPs","Devices-Aggregated: Preferred MAC Address","Devices-Aggregated: Preferred OS: Type and Distribution","Devices-Aggregated: Adapter Connections","Devices-Vuln ID"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-15131","1","It was found that system umask policy is not being honored when creating XDG user directories, since Xsession sources xdg-user-dirs.sh before setting umask policy. This only affects xdg-user-dirs before 0.15.5 as shipped with Red Hat Enterprise Linux.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-15131"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-15412","1","Use after free in libxml2 before 2.9.5, as used in Google Chrome prior to 63.0.3239.84 and other products, allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-15412"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-15670","1","The GNU C Library (aka glibc or libc6) before 2.27 contains an off-by-one error leading to a heap-based buffer overflow in the glob function in glob.c, related to the processing of home directories using the ~ operator followed by a long string.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-15670"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-15804","1","The glob function in glob.c in the GNU C Library (aka glibc or libc6) before 2.27 contains a buffer overflow during unescaping of user names with the ~ operator.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-15804"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-16612","1","libXcursor before 1.1.15 has various integer overflows that could lead to heap buffer overflows when processing malicious cursors, e.g., with programs like GIMP. It is also possible that an attack vector exists against the related code in cursor/xcursor.c in Wayland through 1.14.0.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-16612"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-16932","1","parser.c in libxml2 before 2.9.5 does not prevent infinite recursion in parameter entities.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-16932"
"Vulnerability","epss_enrichment
msrc_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-17522","1","Lib/webbrowser.py in Python through 3.6.3 does not validate strings before launching the program specified by the BROWSER environment variable, which might allow remote attackers to conduct argument-injection attacks via a crafted URL. NOTE: a software maintainer indicates that exploitation is impossible because the code relies on subprocess.Popen and the default shell=False setting","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-17522"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-17740","1","contrib/slapd-modules/nops/nops.c in OpenLDAP through 2.4.45, when both the nops module and the memberof overlay are enabled, attempts to free a buffer that was allocated on the stack, which allows remote attackers to cause a denial of service (slapd crash) via a member MODDN operation.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-17740"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-18018","1","In GNU Coreutils through 8.29, chown-core.c in chown and chgrp does not prevent replacement of a plain file with a symlink during use of the POSIX ""-R -L"" options, which allows local users to modify the ownership of arbitrary files by leveraging a race condition.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18018"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-18078","1","systemd-tmpfiles in systemd before 237 attempts to support ownership/permission changes on hardlinked files even if the fs.protected_hardlinks sysctl is turned off, which allows local users to bypass intended access restrictions via vectors involving a hard link to a file for which the user lacks write access, as demonstrated by changing the ownership of the /etc/passwd file.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18078"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-18190","1","A localhost.localdomain whitelist entry in valid_host() in scheduler/client.c in CUPS before 2.2.2 allows remote attackers to execute arbitrary IPP commands by sending POST requests to the CUPS daemon in conjunction with DNS rebinding. The localhost.localdomain name is often resolved via a DNS server (neither the OS nor the web browser is responsible for ensuring that localhost.localdomain is 127.0.0.1).","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18190"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-18198","1","print_iso9660_recurse in iso-info.c in GNU libcdio before 1.0.0 allows remote attackers to cause a denial of service (heap-based buffer over-read) or possibly have unspecified other impact via a crafted iso file.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18198"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-18199","1","realloc_symlink in rock.c in GNU libcdio before 1.0.0 allows remote attackers to cause a denial of service (NULL Pointer Dereference) via a crafted iso file.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18199"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-18201","1","An issue was discovered in GNU libcdio before 2.0.0. There is a double free in get_cdtext_generic() in lib/driver/_cdio_generic.c.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18201"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-18234","1","An issue was discovered in Exempi before 2.4.3. It allows remote attackers to cause a denial of service (invalid memcpy with resultant use-after-free) or possibly have unspecified other impact via a .pdf file containing JPEG data, related to XMPFiles/source/FormatSupport/ReconcileTIFF.cpp, XMPFiles/source/FormatSupport/TIFF_MemoryReader.cpp, and XMPFiles/source/FormatSupport/TIFF_Support.hpp.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18234"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-18266","1","The open_envvar function in xdg-open in xdg-utils before 1.1.3 does not validate strings before launching the program specified by the BROWSER environment variable, which might allow remote attackers to conduct argument-injection attacks via a crafted URL, as demonstrated by %s in this environment variable.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18266"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-18267","1","The FoFiType1C::cvtGlyph function in fofi/FoFiType1C.cc in Poppler through 0.64.0 allows remote attackers to cause a denial of service (infinite recursion) via a crafted PDF file, as demonstrated by pdftops.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-18267"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-2626","1","It was discovered that libICE before 1.0.9-8 used a weak entropy to generate keys. A local attacker could potentially use this flaw for session hijacking using the information available from the process list.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-2626"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-5130","1","An integer overflow in xmlmemory.c in libxml2 before 2.9.5, as used in Google Chrome prior to 62.0.3202.62 and other products, allowed a remote attacker to potentially exploit heap corruption via a crafted XML file.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5130"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-5357","1","regex.c in GNU ed before 1.14.1 allows attackers to cause a denial of service (crash) via a malformed command, which triggers an invalid free.","","","","","",""
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5357"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-5373","1","Memory safety bugs were reported in Firefox 50.1 and Firefox ESR 45.6. Some of these bugs showed evidence of memory corruption and we presume that with enough effort that some of these could be exploited to run arbitrary code. This vulnerability affects Thunderbird < 45.7, Firefox ESR < 45.7, and Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5373"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-5375","1","JIT code allocation can allow for a bypass of ASLR and DEP protections leading to potential memory corruption attacks. This vulnerability affects Thunderbird < 45.7, Firefox ESR < 45.7, and Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5375"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-5376","1","Use-after-free while manipulating XSL in XSLT documents. This vulnerability affects Thunderbird < 45.7, Firefox ESR < 45.7, and Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5376"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-5378","1","Hashed codes of JavaScript objects are shared between pages. This allows for pointer leaks because an object's address can be discovered through hash codes, and also allows for data leakage of an object's content using these hash codes. This vulnerability affects Thunderbird < 45.7, Firefox ESR < 45.7, and Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5378"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-5379","1","Use-after-free vulnerability in Web Animations when interacting with cycle collection found through fuzzing. This vulnerability affects Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5379"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-5380","1","A potential use-after-free found through fuzzing during DOM manipulation of SVG content. This vulnerability affects Thunderbird < 45.7, Firefox ESR < 45.7, and Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5380"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-5381","1","The ""export"" function in the Certificate Viewer can force local filesystem navigation when the ""common name"" in a certificate contains slashes, allowing certificate content to be saved in unsafe locations with an arbitrary filename. This vulnerability affects Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5381"
"Vulnerability","epss_enrichment
paloalto_xdr_adapter
static_analysis_nvd","CVE-2017-5382","1","Feed preview for RSS feeds can be used to capture errors and exceptions generated by privileged content, allowing for the exposure of internal information not meant to be seen by web content. This vulnerability affects Firefox < 51.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112","EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2017-5382"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2017-5383","1","URLs containing certain unicode glyphs for alternative hyphens and quotes do not properly trigger punycode display, allowing for domain name spoofing attacks in the location bar. This vulnerability affects Thunderbird < 45.7, Firefox ESR < 45.7, and Firefox < 51.","","","","","",""
